
00000000: 7f45 4c46 0201 0100 0000 0000 0000 0000  .ELF............
00003150: 0000 0000 0000 0000 0000 0000 0300 0b00  ................
00003160: a807 0000 0000 0000 0000 0000 0000 0000  ................
00003170: 0000 0000 0300 0c00 0010 0000 0000 0000  ................
00003180: 0000 0000 0000 0000 0000 0000 0300 0d00  ................
00003190: 2010 0000 0000 0000 0000 0000 0000 0000   ...............
000031a0: 0000 0000 0300 0e00 d010 0000 0000 0000  ................
000031b0: 0000 0000 0000 0000 0000 0000 0300 0f00  ................
000031c0: e010 0000 0000 0000 0000 0000 0000 0000  ................
000031d0: 0000 0000 0300 1000 8011 0000 0000 0000  ................
000031e0: 0000 0000 0000 0000 0000 0000 0300 1100  ................
000031f0: a815 0000 0000 0000 0000 0000 0000 0000  ................
00003200: 0000 0000 0300 1200 0020 0000 0000 0000  ......... ......
00003210: 0000 0000 0000 0000 0000 0000 0300 1300  ................
00003220: 8821 0000 0000 0000 0000 0000 0000 0000  .!..............
00003230: 0000 0000 0300 1400 4022 0000 0000 0000  ........@"......
00003240: 0000 0000 0000 0000 0000 0000 0300 1500  ................
00003250: 703d 0000 0000 0000 0000 0000 0000 0000  p=..............
00003260: 0000 0000 0300 1600 783d 0000 0000 0000  ........x=......
00003270: 0000 0000 0000 0000 0000 0000 0300 1700  ................
00003280: 803d 0000 0000 0000 0000 0000 0000 0000  .=..............
00003290: 0000 0000 0300 1800 703f 0000 0000 0000  ........p?......
000032a0: 0000 0000 0000 0000 0000 0000 0300 1900  ................
000032b0: 0040 0000 0000 0000 0000 0000 0000 0000  .@..............
000032c0: 0000 0000 0300 1a00 2040 0000 0000 0000  ........ @......
000032d0: 0000 0000 0000 0000 0000 0000 0300 1b00  ................
000032e0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000032f0: 0100 0000 0400 f1ff 0000 0000 0000 0000  ................
00003300: 0000 0000 0000 0000 0c00 0000 0200 1000  ................
00003310: b011 0000 0000 0000 0000 0000 0000 0000  ................
00003320: 0e00 0000 0200 1000 e011 0000 0000 0000  ................
00003330: 0000 0000 0000 0000 2100 0000 0200 1000  ........!.......
00003340: 2012 0000 0000 0000 0000 0000 0000 0000   ...............
00003350: 3700 0000 0100 1a00 3840 0000 0000 0000  7.......8@......
00003360: 0100 0000 0000 0000 4600 0000 0100 1600  ........F.......
00003370: 783d 0000 0000 0000 0000 0000 0000 0000  x=..............
00003380: 6d00 0000 0200 1000 6012 0000 0000 0000  m.......`.......
00003390: 0000 0000 0000 0000 7900 0000 0100 1500  ........y.......
000033a0: 703d 0000 0000 0000 0000 0000 0000 0000  p=..............
000033b0: 9800 0000 0400 f1ff 0000 0000 0000 0000  ................
000033c0: 0000 0000 0000 0000 0100 0000 0400 f1ff  ................
000033d0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000033e0: a400 0000 0100 1400 0425 0000 0000 0000  .........%......
000033f0: 0000 0000 0000 0000 0000 0000 0400 f1ff  ................
00003400: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00003410: b200 0000 0000 1500 783d 0000 0000 0000  ........x=......
00003420: 0000 0000 0000 0000 c300 0000 0100 1700  ................
00003430: 803d 0000 0000 0000 0000 0000 0000 0000  .=..............
00003440: cc00 0000 0000 1500 703d 0000 0000 0000  ........p=......
00003450: 0000 0000 0000 0000 df00 0000 0000 1300  ................
00003460: 8821 0000 0000 0000 0000 0000 0000 0000  .!..............
00003470: f200 0000 0100 1800 703f 0000 0000 0000  ........p?......
00003480: 0000 0000 0000 0000 7b02 0000 0200 0c00  ........{.......
00003490: 0010 0000 0000 0000 0000 0000 0000 0000  ................
000034a0: 0801 0000 1200 1000 a015 0000 0000 0000  ................
000034b0: 0500 0000 0000 0000 1801 0000 1200 0000  ................
000034c0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000034d0: 2d01 0000 1200 1000 d113 0000 0000 0000  -...............
000034e0: 3000 0000 0000 0000 4101 0000 2000 0000  0.......A... ...
000034f0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00003500: 5d01 0000 1100 1a00 2040 0000 0000 0000  ]....... @......
00003510: 0800 0000 0000 0000 3b02 0000 2000 1900  ........;... ...
00003520: 0040 0000 0000 0000 0000 0000 0000 0000  .@..............
00003530: 7101 0000 1200 0000 0000 0000 0000 0000  q...............
00003540: 0000 0000 0000 0000 8301 0000 1100 1a00  ................
00003550: 3040 0000 0000 0000 0800 0000 0000 0000  0@..............
00003560: 9601 0000 1000 1900 2040 0000 0000 0000  ........ @......
00003570: 0000 0000 0000 0000 9d01 0000 1200 0000  ................
00003580: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00003590: 1201 0000 1202 1100 a815 0000 0000 0000  ................
000035a0: 0000 0000 0000 0000 b101 0000 1200 0000  ................
000035b0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000035c0: c501 0000 1200 1000 e812 0000 0000 0000  ................
000035d0: 0f00 0000 0000 0000 cb01 0000 1200 1000  ................
000035e0: 5113 0000 0000 0000 8000 0000 0000 0000  Q...............
000035f0: d701 0000 1200 1000 9612 0000 0000 0000  ................
00003600: 0f00 0000 0000 0000 dc01 0000 1200 1000  ................
00003610: b212 0000 0000 0000 0d00 0000 0000 0000  ................
00003620: e101 0000 1200 1000 7812 0000 0000 0000  ........x.......
00003630: 0d00 0000 0000 0000 e601 0000 1200 1000  ................
00003640: cd12 0000 0000 0000 0d00 0000 0000 0000  ................
00003650: eb01 0000 1200 0000 0000 0000 0000 0000  ................
00003660: 0000 0000 0000 0000 fe01 0000 1100 1900  ................
00003670: 1040 0000 0000 0000 0800 0000 0000 0000  .@..............
00003680: 0702 0000 1200 0000 0000 0000 0000 0000  ................
00003690: 0000 0000 0000 0000 2602 0000 1200 0000  ........&.......
000036a0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000036b0: 3902 0000 1000 1900 0040 0000 0000 0000  9........@......
000036c0: 0000 0000 0000 0000 4602 0000 2000 0000  ........F... ...
000036d0: 0000 0000 0000 0000 0000 0000 0000 0000  ................
000036e0: 5502 0000 1102 1900 0840 0000 0000 0000  U........@......
000036f0: 0000 0000 0000 0000 6202 0000 1100 1200  ........b.......
00003700: 0020 0000 0000 0000 0400 0000 0000 0000  . ..............
00003710: 2702 0000 1200 0000 0000 0000 0000 0000  '...............
00003720: 0000 0000 0000 0000 7102 0000 1200 1000  ........q.......
00003730: 3015 0000 0000 0000 6500 0000 0000 0000  0.......e.......
00003740: 8102 0000 1200 0000 0000 0000 0000 0000  ................
00003750: 0000 0000 0000 0000 be00 0000 1000 1a00  ................
00003760: 4040 0000 0000 0000 0000 0000 0000 0000  @@..............
00003770: 3f02 0000 1200 1000 8011 0000 0000 0000  ?...............
00003780: 2f00 0000 0000 0000 9502 0000 1000 1a00  /...............
00003790: 2040 0000 0000 0000 0000 0000 0000 0000   @..............
000037a0: a102 0000 1200 1000 2114 0000 0000 0000  ........!.......
000037b0: 0401 0000 0000 0000 a602 0000 1200 1000  ................
000037c0: 0114 0000 0000 0000 2000 0000 0000 0000  ........ .......
000037d0: b302 0000 1200 0000 0000 0000 0000 0000  ................
000037e0: 0000 0000 0000 0000 c602 0000 1200 1000  ................
000037f0: 8512 0000 0000 0000 1100 0000 0000 0000  ................
00003800: cb02 0000 1200 1000 a512 0000 0000 0000  ................
00003810: 0d00 0000 0000 0000 d002 0000 1200 1000  ................
00003820: 6912 0000 0000 0000 0f00 0000 0000 0000  i...............
00003830: d502 0000 1200 1000 da12 0000 0000 0000  ................
00003840: 0e00 0000 0000 0000 da02 0000 1200 1000  ................
00003850: bf12 0000 0000 0000 0e00 0000 0000 0000  ................
00003860: df02 0000 1200 0000 0000 0000 0000 0000  ................
00003870: 0000 0000 0000 0000 f102 0000 1102 1900  ................
00003880: 2040 0000 0000 0000 0000 0000 0000 0000   @..............
00003890: fd02 0000 2000 0000 0000 0000 0000 0000  .... ...........
000038a0: 0000 0000 0000 0000 1703 0000 1100 1900  ................
000038b0: 1840 0000 0000 0000 0800 0000 0000 0000  .@..............
000038c0: 1d03 0000 2200 0000 0000 0000 0000 0000  ...."...........
000038d0: 0000 0000 0000 0000 3903 0000 1200 1000  ........9.......
000038e0: f712 0000 0000 0000 5a00 0000 0000 0000  ........Z.......
000038f0: 0063 7274 7374 7566 662e 6300 6465 7265  .crtstuff.c.dere
00003900: 6769 7374 6572 5f74 6d5f 636c 6f6e 6573  gister_tm_clones
00003910: 005f 5f64 6f5f 676c 6f62 616c 5f64 746f  .__do_global_dto
00003920: 7273 5f61 7578 0063 6f6d 706c 6574 6564  rs_aux.completed
00003930: 2e38 3036 3000 5f5f 646f 5f67 6c6f 6261  .8060.__do_globa
00003940: 6c5f 6474 6f72 735f 6175 785f 6669 6e69  l_dtors_aux_fini
00003950: 5f61 7272 6179 5f65 6e74 7279 0066 7261  _array_entry.fra
00003960: 6d65 5f64 756d 6d79 005f 5f66 7261 6d65  me_dummy.__frame
00003970: 5f64 756d 6d79 5f69 6e69 745f 6172 7261  _dummy_init_arra
00003980: 795f 656e 7472 7900 6269 6e61 7279 5f31  y_entry.binary_1
00003990: 362e 6300 5f5f 4652 414d 455f 454e 445f  6.c.__FRAME_END_
000039a0: 5f00 5f5f 696e 6974 5f61 7272 6179 5f65  _.__init_array_e
000039b0: 6e64 005f 4459 4e41 4d49 4300 5f5f 696e  nd._DYNAMIC.__in
000039c0: 6974 5f61 7272 6179 5f73 7461 7274 005f  it_array_start._
000039d0: 5f47 4e55 5f45 485f 4652 414d 455f 4844  _GNU_EH_FRAME_HD
000039e0: 5200 5f47 4c4f 4241 4c5f 4f46 4653 4554  R._GLOBAL_OFFSET
000039f0: 5f54 4142 4c45 5f00 5f5f 6c69 6263 5f63  _TABLE_.__libc_c
00003a00: 7375 5f66 696e 6900 7075 7463 6861 7240  su_fini.putchar@
00003a10: 4047 4c49 4243 5f32 2e32 2e35 0070 6173  @GLIBC_2.2.5.pas
00003a20: 7377 6f72 645f 6973 5f63 6f72 7265 6374  sword_is_correct
00003a30: 005f 4954 4d5f 6465 7265 6769 7374 6572  ._ITM_deregister
00003a40: 544d 436c 6f6e 6554 6162 6c65 0073 7464  TMCloneTable.std
00003a50: 6f75 7440 4047 4c49 4243 5f32 2e32 2e35  out@@GLIBC_2.2.5
00003a60: 0070 7574 7340 4047 4c49 4243 5f32 2e32  .puts@@GLIBC_2.2
00003a70: 2e35 0073 7464 696e 4040 474c 4942 435f  .5.stdin@@GLIBC_
00003a80: 322e 322e 3500 5f65 6461 7461 0066 636c  2.2.5._edata.fcl
00003a90: 6f73 6540 4047 4c49 4243 5f32 2e32 2e35  ose@@GLIBC_2.2.5
00003aa0: 0070 7269 6e74 6640 4047 4c49 4243 5f32  .printf@@GLIBC_2
00003ab0: 2e32 2e35 0066 6f6f 3130 0070 7269 6e74  .2.5.foo10.print
00003ac0: 4269 6e61 7279 0066 6f6f 3400 666f 6f36  Binary.foo4.foo6
00003ad0: 0066 6f6f 3200 666f 6f38 0066 6765 7463  .foo2.foo8.fgetc
00003ae0: 4040 474c 4942 435f 322e 322e 3500 7061  @@GLIBC_2.2.5.pa
00003af0: 7373 776f 7264 005f 5f6c 6962 635f 7374  ssword.__libc_st
00003b00: 6172 745f 6d61 696e 4040 474c 4942 435f  art_main@@GLIBC_
00003b10: 322e 322e 3500 6667 6574 7340 4047 4c49  2.2.5.fgets@@GLI
00003b20: 4243 5f32 2e32 2e35 005f 5f64 6174 615f  BC_2.2.5.__data_
00003b30: 7374 6172 7400 5f5f 676d 6f6e 5f73 7461  start.__gmon_sta
00003b40: 7274 5f5f 005f 5f64 736f 5f68 616e 646c  rt__.__dso_handl
00003b50: 6500 5f49 4f5f 7374 6469 6e5f 7573 6564  e._IO_stdin_used
00003b60: 005f 5f6c 6962 635f 6373 755f 696e 6974  .__libc_csu_init
00003b70: 0066 666c 7573 6840 4047 4c49 4243 5f32  .fflush@@GLIBC_2
00003b80: 2e32 2e35 005f 5f62 7373 5f73 7461 7274  .2.5.__bss_start
00003b90: 006d 6169 6e00 7275 6e43 6861 6c6c 656e  .main.runChallen
00003ba0: 6765 0066 6f70 656e 4040 474c 4942 435f  ge.fopen@@GLIBC_
00003bb0: 322e 322e 3500 666f 6f33 0066 6f6f 3500  2.2.5.foo3.foo5.
00003bc0: 666f 6f31 0066 6f6f 3900 666f 6f37 0065  foo1.foo9.foo7.e
00003bd0: 7869 7440 4047 4c49 4243 5f32 2e32 2e35  xit@@GLIBC_2.2.5
00003be0: 005f 5f54 4d43 5f45 4e44 5f5f 005f 4954  .__TMC_END__._IT
00003bf0: 4d5f 7265 6769 7374 6572 544d 436c 6f6e  M_registerTMClon
00003c00: 6554 6162 6c65 0073 6865 6c6c 005f 5f63  eTable.shell.__c
00003c10: 7861 5f66 696e 616c 697a 6540 4047 4c49  xa_finalize@@GLI
00003c20: 4243 5f32 2e32 2e35 0065 7175 616c 4172  BC_2.2.5.equalAr
00003c30: 7261 7973 0000 2e73 796d 7461 6200 2e73  rays...symtab..s
00003c40: 7472 7461 6200 2e73 6873 7472 7461 6200  trtab..shstrtab.
00003c50: 2e69 6e74 6572 7000 2e6e 6f74 652e 676e  .interp..note.gn
00003c60: 752e 7072 6f70 6572 7479 002e 6e6f 7465  u.property..note
00003c70: 2e67 6e75 2e62 7569 6c64 2d69 6400 2e6e  .gnu.build-id..n
00003c80: 6f74 652e 4142 492d 7461 6700 2e67 6e75  ote.ABI-tag..gnu
00003c90: 2e68 6173 6800 2e64 796e 7379 6d00 2e64  .hash..dynsym..d
00003ca0: 796e 7374 7200 2e67 6e75 2e76 6572 7369  ynstr..gnu.versi
00003cb0: 6f6e 002e 676e 752e 7665 7273 696f 6e5f  on..gnu.version_
00003cc0: 7200 2e72 656c 612e 6479 6e00 2e72 656c  r..rela.dyn..rel
00003cd0: 612e 706c 7400 2e69 6e69 7400 2e70 6c74  a.plt..init..plt
00003ce0: 2e67 6f74 002e 706c 742e 7365 6300 2e74  .got..plt.sec..t
00003cf0: 6578 7400 2e66 696e 6900 2e72 6f64 6174  ext..fini..rodat
00003d00: 6100 2e65 685f 6672 616d 655f 6864 7200  a..eh_frame_hdr.
00003d10: 2e65 685f 6672 616d 6500 2e69 6e69 745f  .eh_frame..init_
00003d20: 6172 7261 7900 2e66 696e 695f 6172 7261  array..fini_arra
00003d30: 7900 2e64 796e 616d 6963 002e 6461 7461  y..dynamic..data
00003d40: 002e 6273 7300 2e63 6f6d 6d65 6e74 0000  ..bss..comment..
00003d50: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00003d60: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00003d70: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00003d80: 0000 0000 0000 0000 0000 0000 0000 0000  ................
00003d90: 1b00 0000 0100 0000 0200 0000 0000 0000  ................
00003da0: 1803 0000 0000 0000 1803 0000 0000 0000  ................
00003db0: 1c00 0000 0000 0000 0000 0000 0000 0000  ................
00003dc0: 0100 0000 0000 0000 0000 0000 0000 0000  ................
00003dd0: 2300 0000 0700 0000 0200 0000 0000 0000  #...............
00003de0: 3803 0000 0000 0000 3803 0000 0000 0000  8.......8.......
00003df0: 2000 0000 0000 0000 0000 0000 0000 0000   ...............
00003e00: 0800 0000 0000 0000 0000 0000 0000 0000  ................
00003e10: 3600 0000 0700 0000 0200 0000 0000 0000  6...............
00003e20: 5803 0000 0000 0000 5803 0000 0000 0000  X.......X.......
00003e30: 2400 0000 0000 0000 0000 0000 0000 0000  $...............
00003e40: 0400 0000 0000 0000 0000 0000 0000 0000  ................
00003e50: 4900 0000 0700 0000 0200 0000 0000 0000  I...............
00003e60: 7c03 0000 0000 0000 7c03 0000 0000 0000  |.......|.......
00003e70: 2000 0000 0000 0000 0000 0000 0000 0000   ...............
00003e80: 0400 0000 0000 0000 0000 0000 0000 0000  ................
00003e90: 5700 0000 f6ff ff6f 0200 0000 0000 0000  W......o........
00003ea0: a003 0000 0000 0000 a003 0000 0000 0000  ................
00003eb0: 3000 0000 0000 0000 0600 0000 0000 0000  0...............
00003ec0: 0800 0000 0000 0000 0000 0000 0000 0000  ................
00003ed0: 6100 0000 0b00 0000 0200 0000 0000 0000  a...............
00003ee0: d003 0000 0000 0000 d003 0000 0000 0000  ................
00003ef0: b001 0000 0000 0000 0700 0000 0100 0000  ................
00003f00: 0800 0000 0000 0000 1800 0000 0000 0000  ................
00003f10: 6900 0000 0300 0000 0200 0000 0000 0000  i...............
00003f20: 8005 0000 0000 0000 8005 0000 0000 0000  ................
00003f30: c300 0000 0000 0000 0000 0000 0000 0000  ................
00003f40: 0100 0000 0000 0000 0000 0000 0000 0000  ................
00003f50: 7100 0000 ffff ff6f 0200 0000 0000 0000  q......o........
00003f60: 4406 0000 0000 0000 4406 0000 0000 0000  D.......D.......
00003f70: 2400 0000 0000 0000 0600 0000 0000 0000  $...............
00003f80: 0200 0000 0000 0000 0200 0000 0000 0000  ................
00003f90: 7e00 0000 feff ff6f 0200 0000 0000 0000  ~......o........
00003fa0: 6806 0000 0000 0000 6806 0000 0000 0000  h.......h.......
00003fb0: 2000 0000 0000 0000 0700 0000 0100 0000   ...............
00003fc0: 0800 0000 0000 0000 0000 0000 0000 0000  ................
00003fd0: 8d00 0000 0400 0000 0200 0000 0000 0000  ................
00003fe0: 8806 0000 0000 0000 8806 0000 0000 0000  ................
00003ff0: 2001 0000 0000 0000 0600 0000 0000 0000   ...............
00004000: 0800 0000 0000 0000 1800 0000 0000 0000  ................
00004010: 9700 0000 0400 0000 4200 0000 0000 0000  ........B.......
00004020: a807 0000 0000 0000 a807 0000 0000 0000  ................
00004030: f000 0000 0000 0000 0600 0000 1800 0000  ................
00004040: 0800 0000 0000 0000 1800 0000 0000 0000  ................
00004050: a100 0000 0100 0000 0600 0000 0000 0000  ................
00004060: 0010 0000 0000 0000 0010 0000 0000 0000  ................
00004070: 1b00 0000 0000 0000 0000 0000 0000 0000  ................
00004080: 0400 0000 0000 0000 0000 0000 0000 0000  ................
00004090: 9c00 0000 0100 0000 0600 0000 0000 0000  ................
000040a0: 2010 0000 0000 0000 2010 0000 0000 0000   ....... .......
000040b0: b000 0000 0000 0000 0000 0000 0000 0000  ................
000040c0: 1000 0000 0000 0000 1000 0000 0000 0000  ................
000040d0: a700 0000 0100 0000 0600 0000 0000 0000  ................
000040e0: d010 0000 0000 0000 d010 0000 0000 0000  ................
000040f0: 1000 0000 0000 0000 0000 0000 0000 0000  ................
00004100: 1000 0000 0000 0000 1000 0000 0000 0000  ................
00004110: b000 0000 0100 0000 0600 0000 0000 0000  ................
00004120: e010 0000 0000 0000 e010 0000 0000 0000  ................
00004130: a000 0000 0000 0000 0000 0000 0000 0000  ................
00004140: 1000 0000 0000 0000 1000 0000 0000 0000  ................
00004150: b900 0000 0100 0000 0600 0000 0000 0000  ................
00004160: 8011 0000 0000 0000 8011 0000 0000 0000  ................
00004170: 2504 0000 0000 0000 0000 0000 0000 0000  %...............
00004180: 1000 0000 0000 0000 0000 0000 0000 0000  ................
00004190: bf00 0000 0100 0000 0600 0000 0000 0000  ................
000041a0: a815 0000 0000 0000 a815 0000 0000 0000  ................
000041b0: 0d00 0000 0000 0000 0000 0000 0000 0000  ................
000041c0: 0400 0000 0000 0000 0000 0000 0000 0000  ................
000041d0: c500 0000 0100 0000 0200 0000 0000 0000  ................
000041e0: 0020 0000 0000 0000 0020 0000 0000 0000  . ....... ......
000041f0: 8801 0000 0000 0000 0000 0000 0000 0000  ................
00004200: 0800 0000 0000 0000 0000 0000 0000 0000  ................
00004210: cd00 0000 0100 0000 0200 0000 0000 0000  ................
00004220: 8821 0000 0000 0000 8821 0000 0000 0000  .!.......!......
00004230: b400 0000 0000 0000 0000 0000 0000 0000  ................
00004240: 0400 0000 0000 0000 0000 0000 0000 0000  ................
00004250: db00 0000 0100 0000 0200 0000 0000 0000  ................
00004260: 4022 0000 0000 0000 4022 0000 0000 0000  @"......@"......
00004270: c802 0000 0000 0000 0000 0000 0000 0000  ................
00004280: 0800 0000 0000 0000 0000 0000 0000 0000  ................
00004290: e500 0000 0e00 0000 0300 0000 0000 0000  ................
000042a0: 703d 0000 0000 0000 702d 0000 0000 0000  p=......p-......
000042b0: 0800 0000 0000 0000 0000 0000 0000 0000  ................
000042c0: 0800 0000 0000 0000 0800 0000 0000 0000  ................
000042d0: f100 0000 0f00 0000 0300 0000 0000 0000  ................
000042e0: 783d 0000 0000 0000 782d 0000 0000 0000  x=......x-......
000042f0: 0800 0000 0000 0000 0000 0000 0000 0000  ................
00004300: 0800 0000 0000 0000 0800 0000 0000 0000  ................
00004310: fd00 0000 0600 0000 0300 0000 0000 0000  ................
00004320: 803d 0000 0000 0000 802d 0000 0000 0000  .=.......-......
00004330: f001 0000 0000 0000 0700 0000 0000 0000  ................
00004340: 0800 0000 0000 0000 1000 0000 0000 0000  ................
00004350: ab00 0000 0100 0000 0300 0000 0000 0000  ................
00004360: 703f 0000 0000 0000 702f 0000 0000 0000  p?......p/......
00004370: 9000 0000 0000 0000 0000 0000 0000 0000  ................
00004380: 0800 0000 0000 0000 0800 0000 0000 0000  ................
00004390: 0601 0000 0100 0000 0300 0000 0000 0000  ................
000043a0: 0040 0000 0000 0000 0030 0000 0000 0000  .@.......0......
000043b0: 2000 0000 0000 0000 0000 0000 0000 0000   ...............
000043c0: 0800 0000 0000 0000 0000 0000 0000 0000  ................
000043d0: 0c01 0000 0800 0000 0300 0000 0000 0000  ................
000043e0: 2040 0000 0000 0000 2030 0000 0000 0000   @...... 0......
000043f0: 2000 0000 0000 0000 0000 0000 0000 0000   ...............
00004400: 1000 0000 0000 0000 0000 0000 0000 0000  ................
00004410: 1101 0000 0100 0000 3000 0000 0000 0000  ........0.......
00004420: 0000 0000 0000 0000 2030 0000 0000 0000  ........ 0......
00004430: 2a00 0000 0000 0000 0000 0000 0000 0000  *...............
00004440: 0100 0000 0000 0000 0100 0000 0000 0000  ................
00004450: 0100 0000 0200 0000 0000 0000 0000 0000  ................
00004460: 0000 0000 0000 0000 5030 0000 0000 0000  ........P0......
00004470: a008 0000 0000 0000 1d00 0000 2e00 0000  ................
00004480: 0800 0000 0000 0000 1800 0000 0000 0000  ................
00004490: 0900 0000 0300 0000 0000 0000 0000 0000  ................
000044a0: 0000 0000 0000 0000 f038 0000 0000 0000  .........8......
000044b0: 4503 0000 0000 0000 0000 0000 0000 0000  E...............
000044c0: 0100 0000 0000 0000 0000 0000 0000 0000  ................
000044d0: 1100 0000 0300 0000 0000 0000 0000 0000  ................
000044e0: 0000 0000 0000 0000 353c 0000 0000 0000  ........5<......
000044f0: 1a01 0000 0000 0000 0000 0000 0000 0000  ................
00004500: 0100 0000 0000 0000 0000 0000 0000 0000  ................
-------------------------------------------------------------------
